doi,pub_date,filename,file_format,num_bytes,total_downloads
10.13012/B2IDB-6946735_V1,2017-01-06,4B.czi,application/octet-stream,182454944,311
10.13012/B2IDB-6946735_V1,2017-01-06,4C.czi,application/octet-stream,310362176,209
10.13012/B2IDB-6946735_V1,2017-01-06,4D.czi,application/octet-stream,188530720,336
10.13012/B2IDB-6946735_V1,2017-01-06,4E.czi,application/octet-stream,182732128,344
10.13012/B2IDB-6946735_V1,2017-01-06,tadpole.czi,application/octet-stream,152340384,302
10.13012/B2IDB-6946735_V1,2017-01-06,6C2.czi,application/octet-stream,182732608,363
10.13012/B2IDB-6946735_V1,2017-01-06,1_cell.czi,application/octet-stream,91565696,346
10.13012/B2IDB-6946735_V1,2017-01-06,5A.czi,application/octet-stream,456223680,336
10.13012/B2IDB-6946735_V1,2017-01-06,5B.czi,application/octet-stream,194886528,311
10.13012/B2IDB-6946735_V1,2017-01-06,6A.czi,application/octet-stream,456223680,307
10.13012/B2IDB-6946735_V1,2017-01-06,gastrula.czi,application/octet-stream,94608960,309
10.13012/B2IDB-6946735_V1,2017-01-06,6B1.czi,application/octet-stream,182731808,318
10.13012/B2IDB-6946735_V1,2017-01-06,6B2.czi,application/octet-stream,182731008,302
10.13012/B2IDB-6946735_V1,2017-01-06,6C1.czi,application/octet-stream,182730592,313
10.13012/B2IDB-6946735_V1,2017-01-06,2_cell.czi,application/octet-stream,91565920,212
10.13012/B2IDB-6946735_V1,2017-01-06,J2.czi,application/octet-stream,94602144,327
10.13012/B2IDB-6946735_V1,2017-01-06,4_cell.czi,application/octet-stream,91564768,340
10.13012/B2IDB-0064468_V1,2017-06-01,CHINESE_CHEMISTRY_PHDS_IN_US_1906-1964.xlsx,application/vnd.ms-excel,104321,342
10.13012/B2IDB-0064468_V1,2017-06-01,INTRO_PAGES_for_Database.doc,application/msword,30720,165
10.13012/B2IDB-0064468_V1,2017-06-01,Table_Chinese_PhDs_USA_1906-1964.pdf,application/pdf,910227,309
10.13012/B2IDB-7570206_V1,2017-02-23,16IL020_HFN3YBBXX_s_3_fastq.txt.gz,application/x-gzip,20851263699,301
10.13012/B2IDB-4021048_V1,2017-05-31,Master_File.xlsx,application/vnd.ms-excel,20460,337
10.13012/B2IDB-6218430_V1,2021-06-08,Jones_and_Ward_JAE-2020-0031.R1_Encounter Histories.inp,text/plain,47211,0
10.13012/B2IDB-6218430_V1,2021-06-08,Jones_and_Ward_JAE-2020-00311.R1_Interspecific Data.csv,text/csv,1931,0
10.13012/B2IDB-6218430_V1,2021-06-08,Jones_and_Ward_JAE-2020-00311.R1_Fledgling Data.csv,text/csv,100619,0
10.13012/B2IDB-6218430_V1,2021-06-08,Jones_and_Ward_JAE-2020-00311.R1_Nesting Data.csv,text/csv,388650,0
10.13012/B2IDB-6218430_V1,2021-06-08,Metadata_Jones_and_Ward_JAE-2020-00311.R1.csv,text/csv,1605,0
10.13012/B2IDB-0478588_V1,2017-09-27,BH.veg.data.csv,text/csv,193189,256
10.13012/B2IDB-3661776_V1,2017-11-28,prices.csv,text/csv,216,248
10.13012/B2IDB-3661776_V1,2017-11-28,genotypes.csv,text/csv,35384,211
10.13012/B2IDB-3661776_V1,2017-11-28,structureResults.csv,text/csv,19958,235
10.13012/B2IDB-0170190_V1,2018-03-16,structure_scripts_main_ms.zip,application/zip,2227,71
10.13012/B2IDB-0170190_V1,2018-03-16,DIYABC_scenarios_for_polyploid_origins_180111.txt,text/plain,4721,105
10.13012/B2IDB-0170190_V1,2018-03-16,UNEAK_output_-_main_manuscript.zip,application/zip,42768473,77
10.13012/B2IDB-0170190_V1,2018-03-16,160219filter_and_dapc.R,text/plain,2819,240
10.13012/B2IDB-0170190_V1,2018-03-16,160502filter_exportStruct.R,text/plain,602,181
10.13012/B2IDB-0170190_V1,2018-03-16,180123export_to_DIYABC.R,text/plain,4725,235
10.13012/B2IDB-0170190_V1,2018-03-16,180212cp_analysis.R,text/x-java,22982,231
10.13012/B2IDB-0170190_V1,2018-03-16,180222barcharts.R,text/plain,7736,243
10.13012/B2IDB-0170190_V1,2018-03-16,180124tess3r.R,text/plain,4276,229
10.13012/B2IDB-0170190_V1,2018-03-16,msa_treemix.zip,application/zip,3661001,67
10.13012/B2IDB-0170190_V1,2018-03-16,170612K7Structure_for_barplots.csv,text/csv,60233,241
10.13012/B2IDB-0170190_V1,2018-03-16,160601_DAPC_and_chloroplast_data_for_analysis.csv,text/csv,110508,96
10.13012/B2IDB-0170190_V1,2018-03-16,170612K7Structure_for_map.csv,text/csv,60992,196
10.13012/B2IDB-0170190_V1,2018-03-16,180209diversity_differentiation_stats.R,text/x-java,7483,242
10.13012/B2IDB-0170190_V1,2018-03-16,160920_for_plots.csv,text/csv,12317,243
10.13012/B2IDB-0170190_V1,2018-03-16,180202core_germplasm_sets.R,text/plain,13707,251
10.13012/B2IDB-0170190_V1,2018-03-16,170616orn_map.R,text/plain,5049,249
10.13012/B2IDB-0170190_V1,2018-03-16,170613pies_on_map.R,text/plain,9527,100
10.13012/B2IDB-0170190_V1,2018-03-16,160503DAPC.csv,text/csv,12250,235
10.13012/B2IDB-0170190_V1,2018-03-16,180131_for_barplots.csv,text/csv,739492,245
10.13012/B2IDB-0170190_V1,2018-03-16,DIYABC_diploid_divergence.zip,application/zip,66956543,105
10.13012/B2IDB-0170190_V1,2018-03-16,polyfreqs_scripts.zip,application/zip,3442,72
10.13012/B2IDB-0170190_V1,2018-03-16,160229find_duplicates.R,text/plain,11171,246
10.13012/B2IDB-0170190_V1,2018-03-16,README.txt,text/plain,8893,161
10.13012/B2IDB-0170190_V1,2018-03-16,DIYABC_polyploid_origins.zip,application/zip,155693428,87
10.13012/B2IDB-0170190_V1,2018-03-16,180224het_and_ploidy.R,text/plain,9568,232
10.13012/B2IDB-0170190_V1,2018-03-16,Structure_results_with_hyb_and_orn.zip,application/zip,4136973,81
10.13012/B2IDB-0170190_V1,2018-03-16,160525filter_Msi_SNPs_make_trees.R,text/plain,8786,112
10.13012/B2IDB-0170190_V1,2018-03-16,180222Structure_results.zip,application/zip,74391265,122
10.13012/B2IDB-0170190_V1,2018-03-16,180211filter_and_dapc.R,text/plain,8372,234
10.13012/B2IDB-0170190_V1,2018-03-16,DIYABC_scenarios_for_diploids.txt,text/plain,2798,112
10.13012/B2IDB-0170190_V1,2018-03-16,polyRAD_functions.R,text/x-java,22090,231
10.13012/B2IDB-0170190_V1,2018-03-16,UNEAK_output_-_including_hybrids_from_other_studies.zip,application/zip,45127952,72
10.13012/B2IDB-0170190_V1,2018-03-16,UNEAK_output_-_before_merging_clones.zip,application/zip,45435592,85
10.13012/B2IDB-0170190_V1,2018-03-16,180223_DAPC_and_chloroplast_data_for_analysis.csv,text/csv,136767,247
10.13012/B2IDB-0170190_V1,2018-03-16,160302for_structure.txt,text/plain,116879681,215
10.13012/B2IDB-8402610_V1,2017-06-15,README.txt,text/plain,622,305
10.13012/B2IDB-8402610_V1,2017-06-15,data.zip,application/zip,7255768,572
10.13012/B2IDB-1528275_V1,2017-09-08,Brickworktransport.zip,application/zip,51268,263
10.13012/B2IDB-1528275_V1,2017-09-08,brickarmchair10241024uclineintegral.m,text/plain,6360,423
10.13012/B2IDB-1528275_V1,2017-09-08,brickwork_m001SEM.jpg,image/jpeg,398128,404
10.13012/B2IDB-1528275_V1,2017-09-08,20161129BDB_020417_m001SEM.tif,image/tiff,4922078,317
10.13012/B2IDB-1528275_V1,2017-09-08,brickwork_2degMFM.bmp,image/bmp,821206,322
10.13012/B2IDB-1528275_V1,2017-09-08,brickworkgsMFM.bmp,image/bmp,821206,436
10.13012/B2IDB-1528275_V1,2017-09-08,readme.txt,text/plain,660,317
10.13012/B2IDB-3520220_V1,2016-12-14,12IL016_C0T95ACXX_s_6_fastq.txt.gz,application/x-gzip,17306819504,389
10.13012/B2IDB-3520220_V1,2016-12-14,12IL020_D16KRACXX_s_4_fastq.txt.gz,application/x-gzip,15911905049,330
10.13012/B2IDB-3520220_V1,2016-12-14,12IL021_D16KRACXX_s_5_fastq.txt.gz,application/x-gzip,19427808732,378
10.13012/B2IDB-3520220_V1,2016-12-14,12IL015_C0T95ACXX_s_5_fastq.txt.gz,application/x-gzip,17817782275,379
10.13012/B2IDB-3520220_V1,2016-12-14,12IL022_key.txt,text/plain,8139,275
10.13012/B2IDB-3520220_V1,2016-12-14,12IL019_key.txt,text/plain,8137,285
10.13012/B2IDB-3520220_V1,2016-12-14,12IL015_key.txt,text/plain,8077,285
10.13012/B2IDB-3520220_V1,2016-12-14,12IL023_key.txt,text/plain,8001,262
10.13012/B2IDB-3520220_V1,2016-12-14,12IL016_key.txt,text/plain,8055,281
10.13012/B2IDB-3520220_V1,2016-12-14,12IL019_C0T8GACXX_s_2_fastq.txt.gz,application/x-gzip,15155032940,372
10.13012/B2IDB-3520220_V1,2016-12-14,12IL020_key.txt,text/plain,8099,290
10.13012/B2IDB-3520220_V1,2016-12-14,12IL022_C19WLACXX_s_7_fastq.txt.gz,application/x-gzip,15059400575,394
10.13012/B2IDB-3520220_V1,2016-12-14,12IL017_C0T95ACXX_s_7_fastq.txt.gz,application/x-gzip,18914047375,383
10.13012/B2IDB-3520220_V1,2016-12-14,12IL023_D1GF7ACXX_s_1_fastq.txt.gz,application/x-gzip,13899207844,400
10.13012/B2IDB-3520220_V1,2016-12-14,12IL018_C0T8GACXX_s_1_fastq.txt.gz,application/x-gzip,12824239280,378
10.13012/B2IDB-3520220_V1,2016-12-14,12IL017_key.txt,text/plain,8089,288
10.13012/B2IDB-3520220_V1,2016-12-14,12IL018_key.txt,text/plain,8089,295
10.13012/B2IDB-3520220_V1,2016-12-14,12IL021_key.txt,text/plain,8111,289
10.13012/B2IDB-7821127_V1,2017-06-16,Table_S3.csv,text/csv,15444,406
10.13012/B2IDB-7323993_V1,2018-12-14,ARL-IR-Website-Review-Data-Submit.csv,text/csv,13024,268
10.13012/B2IDB-7323993_V1,2018-12-14,ARL-IR-Websites-Review-Data-Submit-Readme.txt,text/plain,5110,179
10.13012/B2IDB-4311325_V1,2018-03-08,Figure_3_Citations_2018-03-01.pdf,application/pdf,72353,298
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_3_Article_Level_Stats.R,text/plain,1932,359
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_3.csv,text/csv,528013,648
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_2_Database_Desc_Stats.R,text/plain,1318,387
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_2.csv,text/csv,501823,557
10.13012/B2IDB-4311325_V1,2018-03-08,README_Illinois_Data_Bank_Archive_2018-03-08.txt,text/plain,20820,279
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_6_sum.csv,text/csv,73,396
10.13012/B2IDB-4311325_V1,2018-03-08,Figure_5_Maintenance_2018-03-03.pdf,application/pdf,5938,285
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_5.csv,text/csv,1353,363
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_3_plot_1.csv,text/csv,528013,355
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_1.csv,text/csv,468608,472
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20.csv,text/csv,407436,415
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_6.csv,text/csv,148463,413
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_5_plot_4.csv,text/csv,1731,283
10.13012/B2IDB-4311325_V1,2018-03-08,Figure_1_Article_Growth_2018-03-01.pdf,application/pdf,5729,277
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_6_Online_Transition.R,text/plain,1468,299
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_5_Issue_Level_Stats.R,text/plain,7525,396
10.13012/B2IDB-4311325_V1,2018-03-08,Figure_S1_Cumulative_Citations_2018-03-03.pdf,application/pdf,8212,276
10.13012/B2IDB-4311325_V1,2018-03-08,Figure_4_DB_Avail_2018-03-03.pdf,application/pdf,8047,255
10.13012/B2IDB-4311325_V1,2018-03-08,Figure_2_DB_Growth_2018-03-01.pdf,application/pdf,8221,297
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_8_Statistical_Tests.R,text/plain,2197,394
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_1_Database_Status_Loop.R,text/plain,816,291
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_4_Citations.R,text/plain,4154,377
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_7_plot.csv,text/csv,791,402
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_4_tab_1.csv,text/csv,306,384
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_4.csv,text/csv,509226,408
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_7.csv,text/csv,54342,291
10.13012/B2IDB-4311325_V1,2018-03-08,nar_id_mapping.csv,text/csv,103031,305
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_5_sum.csv,text/csv,21,393
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_7_Maintenance.R,text/plain,7124,390
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_7_tab_2.csv,text/csv,285,264
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_5_scratch.csv,text/csv,725,386
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_3_plot_2.csv,text/csv,291642,528
10.13012/B2IDB-9087546_V1,2018-04-19,genni-ethnea-authority2009.tsv,text/plain,751944855,381
10.13012/B2IDB-9087546_V1,2018-04-19,genni-ethnea-authority2009.readme,text/plain,2707,433
10.13012/B2IDB-8658584_V1,2017-06-16,Table_S2.csv,text/csv,20397,252
10.13012/B2IDB-4308433_V1,2018-05-06,rawData_man.tar.gz,application/x-gzip,4586052608,404
10.13012/B2IDB-4308433_V1,2018-05-06,analysis_03.tar.gz,application/x-gzip,61404154,330
10.13012/B2IDB-4308433_V1,2018-05-06,analysis_02.tar.gz,application/x-gzip,64235082,395
10.13012/B2IDB-4308433_V1,2018-05-06,analysis_04.tar.gz,application/x-gzip,71109871,378
10.13012/B2IDB-4308433_V1,2018-05-06,rawData_gal.tar.gz,application/x-gzip,7764577473,273
10.13012/B2IDB-4308433_V1,2018-05-06,scripts.tar.gz,application/x-gzip,1884,338
10.13012/B2IDB-4308433_V1,2018-05-06,analysis_01.tar.gz,application/x-gzip,61159977,377
10.13012/B2IDB-4308433_V1,2018-05-06,rawData_kcl.tar.gz,application/x-gzip,2867015972,371
10.13012/B2IDB-4308433_V1,2018-05-06,rawData_nacl.tar.gz,application/x-gzip,3739205550,389
10.13012/B2IDB-4308433_V1,2018-05-06,input.tar.gz,application/x-gzip,23814,382
10.13012/B2IDB-4308433_V1,2018-05-06,rawData_control.tar.gz,application/x-gzip,2553217633,381
10.13012/B2IDB-7239548_V1,2017-12-20,Data.zip,application/zip,1970359521,246
10.13012/B2IDB-7239548_V1,2017-12-20,ReadMe.pdf,application/pdf,91751,279
10.13012/B2IDB-0064468_V2,2017-06-01,INTRO_PAGES_for_Database.doc,application/msword,30720,286
10.13012/B2IDB-0064468_V2,2017-06-01,CHINESE_CHEMISTRY_PHDS_IN_US_1906-1964-13Jan2017.xlsx,application/vnd.ms-excel,103587,753
10.13012/B2IDB-0064468_V2,2017-06-01,Table_Chinese_PhDs_USA_1906-1964.pdf,application/pdf,910227,574
10.13012/B2IDB-0410446_V2,2017-09-26,MS1820_supplementary_appendices_FINAL.pdf,application/pdf,391286,327
10.13012/B2IDB-1329706_V1,2018-01-13,30min_timeseries.csv,text/csv,18694,302
10.13012/B2IDB-0790815_V1,2017-11-29,161201markers.csv,text/csv,9850291,271
10.13012/B2IDB-0790815_V1,2017-11-29,README_for_IDB.txt,text/plain,9102,235
10.13012/B2IDB-0790815_V1,2017-11-29,171024tables.R,text/plain,18502,305
10.13012/B2IDB-0790815_V1,2017-11-29,170209maps.R,text/plain,11890,271
10.13012/B2IDB-0790815_V1,2017-11-29,170308GAPIT_script.R,text/plain,1604,289
10.13012/B2IDB-0790815_V1,2017-11-29,170111kin_blup_test_for_Maria.R,text/plain,2970,287
10.13012/B2IDB-0790815_V1,2017-11-29,171030_analyze_GAPIT_results.R,text/plain,43626,298
10.13012/B2IDB-0790815_V1,2017-11-29,170206yieldQC.R,text/plain,10380,198
10.13012/B2IDB-0790815_V1,2017-11-29,DataS5_marker_info.xlsx,application/vnd.ms-excel,131355464,165
10.13012/B2IDB-0790815_V1,2017-11-29,GAPIT_output.zip,application/zip,999613841,161
10.13012/B2IDB-0790815_V1,2017-11-29,160323combine_and_filter_markers.R,text/x-java,15493,291
10.13012/B2IDB-0790815_V1,2017-11-29,170215heritability_blups_gen_predict.R,text/plain,17947,265
10.13012/B2IDB-0790815_V1,2017-11-29,170308GAPIT_prep.R,text/plain,6724,271
10.13012/B2IDB-0790815_V1,2017-11-29,170310_back_transform_LSmeans.R,text/plain,19650,203
10.13012/B2IDB-0790815_V1,2017-11-29,141230combined_data_and_positions.RData,application/x-gzip,2856817,312
10.13012/B2IDB-0790815_V1,2017-11-29,Msi_SNP_info_field_trial.csv,text/csv,5086632,293
10.13012/B2IDB-0790815_V1,2017-11-29,Msi_unimputed_SNP_genotypes_field_trial.csv,text/csv,62586674,330
10.13012/B2IDB-0790815_V1,2017-11-29,NsiI_HapMap.zip,application/zip,109410231,167
10.13012/B2IDB-0790815_V1,2017-11-29,Msi_imputed_SNP_genotypes_field_trial.csv,text/csv,197143068,233
10.13012/B2IDB-0790815_V1,2017-11-29,170205combined_yield_components_all.csv,text/csv,1356849,293
10.13012/B2IDB-0790815_V1,2017-11-29,161128blups_for_map.csv,text/csv,56296,299
10.13012/B2IDB-0790815_V1,2017-11-29,140527entrylookuptable.csv,text/csv,18126,300
10.13012/B2IDB-0790815_V1,2017-11-29,hapMap2numeric.R,text/x-java,1536,273
10.13012/B2IDB-0790815_V1,2017-11-29,170204genetic_correlations_traits.R,text/plain,20384,281
10.13012/B2IDB-0790815_V1,2017-11-29,PstI_HapMap.zip,application/zip,63895526,154
10.13012/B2IDB-0790815_V1,2017-11-29,170103BClambdas.csv,text/csv,1350,276
10.13012/B2IDB-0790815_V1,2017-11-29,161213dapcgroups.csv,text/csv,16288,310
10.13012/B2IDB-2224392_V2,2020-09-07,README.txt,text/plain,1816,31
10.13012/B2IDB-2224392_V2,2020-09-07,BEPAM-CRP model-Sep2020.zip,application/zip,2086730827,39
10.13012/B2IDB-2224392_V2,2020-09-07,BEPAM_Simulation_Results.csv,text/csv,7043,39
10.13012/B2IDB-7434833_V1,2017-11-29,kwang_parker_esurf_dataset.zip,application/zip,5365222,91
10.13012/J8PN93H8,2016-05-19,decompress.py,text/plain,2759,1259
10.13012/J8PN93H8,2016-05-19,FOIL2012.zip,application/zip,7600988181,1242
10.13012/J8PN93H8,2016-05-19,FOIL2011.zip,application/zip,8595168571,1196
10.13012/J8PN93H8,2016-05-19,New_York_City_Taxi_Data_2010-2013.pdf,application/pdf,92930,2879
10.13012/J8PN93H8,2016-05-19,FOIL2010.zip,application/zip,7156414341,2925
10.13012/J8PN93H8,2016-05-19,FOIL2013.zip,application/zip,7418035287,2084
10.13012/B2IDB-1235375_V1,2017-12-14,Wiley_IDEALS_Data_Dataset.csv,text/csv,28400820,547
10.13012/B2IDB-1235375_V1,2017-12-14,Readme.txt,text/plain,4004,304
10.13012/B2IDB-7434833_V2,2017-12-01,kwang_parker_esurf_dataset.zip,application/zip,5562135,274
10.13012/B2IDB-7434833_V2,2017-12-01,read_me.txt,text/plain,891,276
10.13012/B2IDB-1065549_V1,2016-06-23,readme.txt,text/plain,1275,305
10.13012/B2IDB-1065549_V1,2016-06-23,language-grouped-counts.txt,text/plain,853,300
10.13012/B2IDB-1065549_V1,2016-06-23,language-counts.csv,text/csv,466,265
10.13012/B2IDB-1065549_V1,2016-06-23,language-results.csv,text/csv,69897478,272
10.13012/B2IDB-6795126_V1,2016-08-16,hippi_data.tar.gz,application/x-gzip,546413698,396
10.13012/B2IDB-4803136_V1,2016-06-23,version-results.csv,text/csv,73814636,472
10.13012/B2IDB-4803136_V1,2016-06-23,readme.txt,text/plain,1145,291
10.13012/B2IDB-4803136_V1,2016-06-23,version-counts.csv,text/csv,3583,388
10.13012/B2IDB-8284108_V1,2019-12-22,CI-Raw-Data-6_27_19.csv,text/csv,5358,106
10.13012/B2IDB-8284108_V1,2019-12-22,Zachwieja 2019 CI data-readme.txt,text/plain,2289,105
10.13012/B2IDB-1513733_V1,2017-12-12,DiagnosticResultsAll.csv,text/csv,28512,243
10.13012/B2IDB-1513733_V1,2017-12-12,ProductionResultsAfter.csv,text/csv,16122,232
10.13012/B2IDB-1513733_V1,2017-12-12,Smith_DairyCoinfection_Readme.txt,text/plain,10853,133
10.13012/B2IDB-1513733_V1,2017-12-12,ProductionResultsBefore.csv,text/csv,16445,250
10.13012/B2IDB-5835198_V1,2017-12-14,UXC2_Fctn.py,text/x-java,4419,411
10.13012/B2IDB-5835198_V1,2017-12-14,Sa_NumRec_1.csv,text/csv,845,372
10.13012/B2IDB-5835198_V1,2017-12-14,ReadMe.txt,text/plain,2749,260
10.13012/B2IDB-5835198_V1,2017-12-14,Sa_Temp_1.csv,text/csv,663,341
10.13012/B2IDB-5835198_V1,2017-12-14,UXC_WUSABI.py,text/x-java,1860,420
10.13012/B2IDB-5835198_V1,2017-12-14,Sa_DegR_1.csv,text/csv,712,391
10.13012/B2IDB-5835198_V1,2017-12-14,UXC_Kelp.py,text/x-java,1816,409
10.13012/B2IDB-5835198_V1,2017-12-14,WUSABI_Koosh_Average_Uptake.xls,application/vnd.ms-excel,7707136,354
10.13012/B2IDB-5835198_V1,2017-12-14,UXC_Fctnlib.py,text/x-java,4334,419
10.13012/B2IDB-5835198_V1,2017-12-14,KelpDeployment1.xlsx,application/vnd.ms-excel,5265628,336
10.13012/B2IDB-5835198_V1,2017-12-14,KelpDeployment2.xlsx,application/vnd.ms-excel,5965805,370
10.13012/B2IDB-5835198_V1,2017-12-14,UXC_GeoFctns.py,text/x-java,359,406
10.13012/B2IDB-5835198_V1,2017-12-14,UXC_data.py,text/x-java,2675,366
10.13012/B2IDB-5835198_V1,2017-12-14,UXC2_SA_fctn.py,text/x-java,1171,416
10.13012/B2IDB-2237685_V1,2018-03-27,readme.txt,text/plain,28877,162
10.13012/B2IDB-2237685_V1,2018-03-27,Bibliotelemetry-Data.zip,application/zip,1738091,107
10.13012/B2IDB-3897093_V1,2018-05-21,magnetic-dimensionality-v100.csv,text/csv,40093408,333
10.13012/B2IDB-9342111_V1,2017-11-14,527-5.tar.gz,application/x-gzip,7433917268,555
10.13012/B2IDB-9342111_V1,2017-11-14,527-0.tar.gz,application/x-gzip,13786939659,637
10.13012/B2IDB-9342111_V1,2017-11-14,README,text/plain,4699,490
10.13012/B2IDB-9342111_V1,2017-11-14,527-9.tar.gz,application/x-gzip,8246395224,580
10.13012/B2IDB-9342111_V1,2017-11-14,527-7.tar.gz,application/x-gzip,9217214518,579
10.13012/B2IDB-9342111_V1,2017-11-14,527-6.tar.gz,application/x-gzip,13142672057,561
10.13012/B2IDB-9342111_V1,2017-11-14,527-1.tar.gz,application/x-gzip,10151604080,588
10.13012/B2IDB-9342111_V1,2017-11-14,527-4.tar.gz,application/x-gzip,10532492992,565
10.13012/B2IDB-9342111_V1,2017-11-14,527-8.tar.gz,application/x-gzip,5870834040,593
10.13012/B2IDB-9342111_V1,2017-11-14,527-2.tar.gz,application/x-gzip,13950304397,510
10.13012/B2IDB-9342111_V1,2017-11-14,527-3.tar.gz,application/x-gzip,21134618903,605
10.13012/B2IDB-9342111_V1,2017-11-14,calibration.tar.gz,application/x-gzip,6345037172,562
10.13012/B2IDB-5634345_V1,2018-12-31,de-id copus data.csv,text/csv,4421,235
10.13012/B2IDB-5634345_V1,2018-12-31,de-id copus data.xlsx,application/vnd.ms-excel,15986,201
10.13012/B2IDB-3407079_V2,2020-10-27,File5_Error_Analysis_2020-10-21.xlsx,"",62946,29
10.13012/B2IDB-8336948_V1,2017-12-18,Copy_of_Control_group_frq_tables_all_respondents.xlsx,application/vnd.ms-excel,48872,247
10.13012/B2IDB-0852856_V1,2018-03-14,readme.txt,text/plain,3476,144
10.13012/B2IDB-0852856_V1,2018-03-14,fruitSet.csv,text/csv,1854,282
10.13012/B2IDB-0852856_V1,2018-03-14,seedSet.csv,text/csv,8490,312
10.13012/B2IDB-5072223_V1,2016-11-30,BioScience_Milkweed_Data.7z,application/x-7z-compressed,21531,480
10.13012/B2IDB-5060298_V1,2018-04-23,mesh_scores.tsv,text/plain,37159095,477
10.13012/B2IDB-5060298_V1,2018-04-23,PubMed2015_NoveltyData.tsv,text/plain,568587312,429
10.13012/B2IDB-5060298_V1,2018-04-23,meshpair_scores.txt.gz,application/x-gzip,8968341512,431
10.13012/B2IDB-5060298_V1,2018-04-23,README.txt,text/plain,3569,244
10.13012/B2IDB-9665377_V1,2018-04-23,results_all_model.tar.gz,application/x-gzip,1376311,513
10.13012/B2IDB-9665377_V1,2018-04-23,Training_data_2002_2005_pmc_pair_First.txt,text/plain,1182334354,395
10.13012/B2IDB-9665377_V1,2018-04-23,Training_data_2002_2005_pmc_pair_txt.header.txt,text/plain,734,315
10.13012/B2IDB-9665377_V1,2018-04-23,COLUMNS_DESC.txt,text/plain,8468,282
10.13012/B2IDB-9665377_V1,2018-04-23,README.txt,text/plain,6692,304
